site_id,lat,lon,source,state,date,ls_type,trigger,landslide_occurred
negative_meghalaya_01430,25.900288300560902,91.53377463685862,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01431,25.40276947857353,91.21378845541389,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01432,25.43270224511295,91.01240956630127,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01433,25.099566774645748,92.71818500863353,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01434,25.811299467321877,90.60613530026433,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01435,25.369999583690362,91.10979930442663,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01436,25.576425726917808,90.91100182806177,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01437,25.256286380564298,91.68712136267013,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01438,25.810188681335955,92.19659624980734,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01439,25.660312771400935,90.25572593741872,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01440,25.913747649186597,91.88715586871805,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01441,25.230218268741393,92.14955152053673,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01442,26.012111591573024,91.716733624153,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01443,25.716035358384072,92.39224020823099,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01444,25.174890259509034,92.05318388778144,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01445,25.410388013872684,90.23938646020082,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01446,25.19581861443393,92.04869644131244,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01447,25.422683707017455,91.84098148795309,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01448,25.364471958980165,90.67520616032097,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01449,25.88365338132962,92.09859129773601,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01450,25.721550712281374,90.30889659197882,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01451,25.636543100420464,91.37694473858042,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01452,25.22333735423543,90.5965764054358,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01453,25.663563419071938,92.2438767170894,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01454,25.519004284899733,91.00421464954947,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01455,25.58276319227758,91.10224412731289,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01456,25.322773263444777,91.37124161197937,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01457,25.998886427923555,91.43716593409681,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01458,25.84342826576206,91.57402612867543,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01459,25.86617899522218,90.8306984352176,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01460,25.562639688974237,90.94269841804848,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01461,25.8050592931168,91.43324488526417,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01462,25.50102561753754,90.52539430859194,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01463,25.808398696744174,91.5230380011211,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01464,25.648352105311478,91.7808869137215,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01465,25.607833892896366,91.72776963437965,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01466,25.404115396709155,90.15142442042583,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01467,25.209302049557344,91.3189779060827,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01468,25.27602845801968,90.52859012755796,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01469,25.846030888929054,92.24158423222262,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01470,25.215088981423897,91.08958868657555,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01471,25.9001332401896,91.45052507400703,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01472,25.315920274117328,90.35455583418867,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01473,26.06182051677662,91.85879566154672,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01474,25.355179743674505,91.57594057123369,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01475,25.266494708678128,90.84442839425805,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01476,26.002200248968705,91.95925543645075,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01477,25.3722596593746,90.84677346466896,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01478,25.342336231966733,92.6284757945833,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01479,25.497029842197584,90.32861288336449,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01480,25.411995366373198,90.19922783252389,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01481,25.06306224590523,92.59570413581524,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01482,25.4310771355043,91.58658024830495,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01483,25.49638160672108,91.77065186453741,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01484,25.96893674160672,91.76547204731692,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01485,25.77483626514912,90.84717703992602,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01486,25.638052192317556,91.46534435735542,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01487,25.102179219081098,92.23606282457723,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01488,25.815422851001394,92.20634748685212,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01489,25.47097385503373,91.91534763567527,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01490,25.885688018377405,91.148415920178,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01491,25.754952984615567,90.8312460222068,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01492,25.9232159525528,92.08423276913233,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01493,25.815060667043372,90.90688769220903,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01494,25.772999824386,91.4544934518763,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01495,25.426386464410427,91.63920623031153,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01496,25.775964801189403,90.92795605423584,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01497,25.300965755175522,91.9915939473501,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01498,25.43909249891564,90.16479915162034,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01499,25.77120210595604,90.89890614045412,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01500,25.267847349405432,92.35536896812413,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01501,25.851421046067937,92.27891923751632,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01502,25.614003043998878,90.39257755592901,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01503,25.508486958280166,90.40116122978026,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01504,25.42103340217091,92.21577931776277,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01505,25.590370940392045,91.3360376996562,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01506,25.9297241358703,91.2887858252269,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01507,25.7427203697313,91.42091609231285,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01508,25.421839747672536,91.0638209055036,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01509,25.47995521337975,90.07190235329873,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01510,25.270318434173937,91.16323078247923,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01511,25.64887768241297,90.69663402447789,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01512,25.642035845418945,90.30274503022477,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01513,25.58999037083584,90.44373919956918,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01514,25.710144920847394,91.58103486019176,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01515,25.521278150333234,90.50432106225252,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01516,25.735252473509235,91.06087793422405,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01517,25.854515255641623,91.23992203313448,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01518,25.908809775953635,91.54444714884478,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01519,25.494703691208926,92.20854731720632,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01520,25.45407517209182,90.14452645300763,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01521,25.447705913112824,92.46209377196604,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01522,25.31367716063428,90.32155124904654,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01523,25.193673747319924,91.7186213092167,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01524,25.495096068041157,91.87771440564534,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01525,25.287315356711932,90.94891364199752,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01526,25.451390136694794,92.36564803381897,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01527,25.49740658123578,92.11978798084998,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01528,25.497565424599703,90.24619068603566,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01529,25.64744742270316,92.25973841814448,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01530,25.71258720309407,91.54888374770543,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01531,25.31501259272553,92.46276900549726,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01532,25.629173891286655,90.98796499916831,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01533,25.329757061614142,90.71803817130103,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01534,25.431159001659317,92.0881402126206,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01535,25.483975824438602,91.96208038377044,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01536,25.777968287388614,90.56402039378337,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01537,25.343918403365617,92.19177813703934,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01538,25.268420289351134,91.44302074583617,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01539,25.92538420165346,91.9884090436933,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01540,25.56083832397443,92.0456121574846,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01541,25.4679883915172,90.49243020627229,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01542,25.80815269774047,91.8194876250129,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01543,25.319141686831294,91.07977210581531,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01544,25.542751539918825,91.00621310583867,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01545,25.756279499833624,90.62563380796574,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01546,25.391080922762388,92.24309116038759,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01547,25.653773586267715,90.36521061832273,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01548,25.297594502128213,92.01236846719691,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01549,25.36891717580972,91.5854542475085,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01550,25.72808533541753,91.5855068345433,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01551,25.30010294017828,90.90013435833288,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01552,25.187933952944732,92.26987000286363,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01553,25.22916748555177,92.31065606405039,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01554,25.389101469042217,91.72902737740532,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01555,25.79069573314041,90.73549819765995,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01556,25.37820827363754,92.12813905980461,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01557,25.31670872201027,92.51892062728412,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01558,25.32496452514217,90.29024340901398,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01559,25.33517840776852,91.44960300504144,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01560,25.77428770718651,90.60296480194263,negative_sample,Meghalaya,,none,none,0
negative_meghalaya_01561,25.288687941823785,90.55044555957578,negative_sample,Meghalaya,,none,none,0
negative_sikkim_01562,27.57665105144492,88.7166734606603,negative_sample,Sikkim,,none,none,0
negative_sikkim_01563,27.205540156311624,88.07395371699668,negative_sample,Sikkim,,none,none,0
negative_sikkim_01564,27.54534847989369,88.51954317102788,negative_sample,Sikkim,,none,none,0
negative_sikkim_01565,27.600661863773805,88.56589957980934,negative_sample,Sikkim,,none,none,0
negative_sikkim_01566,27.182496911623247,88.14088942625085,negative_sample,Sikkim,,none,none,0
negative_sikkim_01567,27.519803564079364,88.35945338388096,negative_sample,Sikkim,,none,none,0
negative_sikkim_01568,27.132089085221132,88.5158883057496,negative_sample,Sikkim,,none,none,0
negative_sikkim_01569,27.498311952890578,88.34036812641895,negative_sample,Sikkim,,none,none,0
negative_sikkim_01570,27.63508173839068,88.54296847781877,negative_sample,Sikkim,,none,none,0
negative_sikkim_01571,27.345479668178204,88.56855051284364,negative_sample,Sikkim,,none,none,0
negative_sikkim_01572,27.46651956897044,88.69490327269712,negative_sample,Sikkim,,none,none,0
negative_sikkim_01573,27.37619948550404,88.20470501864229,negative_sample,Sikkim,,none,none,0
negative_sikkim_01574,27.454111992343464,88.29130901264647,negative_sample,Sikkim,,none,none,0
negative_sikkim_01575,27.196460575318252,88.11505317616253,negative_sample,Sikkim,,none,none,0
negative_sikkim_01576,27.49185896536094,88.57141241881395,negative_sample,Sikkim,,none,none,0
negative_sikkim_01577,27.53445169779835,88.71362546910255,negative_sample,Sikkim,,none,none,0
negative_sikkim_01578,27.648127592028786,88.45835118952219,negative_sample,Sikkim,,none,none,0
negative_sikkim_01579,27.682160924200147,88.66859644303464,negative_sample,Sikkim,,none,none,0
negative_sikkim_01580,27.654007278284645,88.57986594707023,negative_sample,Sikkim,,none,none,0
negative_sikkim_01581,27.680961853443353,88.49658403027624,negative_sample,Sikkim,,none,none,0
negative_sikkim_01582,27.62606178138236,88.48580074596508,negative_sample,Sikkim,,none,none,0
negative_sikkim_01583,27.474505248330992,88.7155005870412,negative_sample,Sikkim,,none,none,0
negative_sikkim_01584,27.32358702568938,88.58824326830153,negative_sample,Sikkim,,none,none,0
negative_sikkim_01585,27.499613470913435,88.31857458676691,negative_sample,Sikkim,,none,none,0
negative_sikkim_01586,27.407339451363633,88.2514917270267,negative_sample,Sikkim,,none,none,0
negative_sikkim_01587,27.56887896932795,88.3622340217878,negative_sample,Sikkim,,none,none,0
negative_sikkim_01588,27.32586069009898,88.52139928459846,negative_sample,Sikkim,,none,none,0
negative_sikkim_01589,27.295537983405733,88.50072403027978,negative_sample,Sikkim,,none,none,0
negative_sikkim_01590,27.410658082900582,88.39531614236299,negative_sample,Sikkim,,none,none,0
negative_sikkim_01591,27.551238107659792,88.76913727935269,negative_sample,Sikkim,,none,none,0
negative_sikkim_01592,27.475004581181597,88.79023233483798,negative_sample,Sikkim,,none,none,0
negative_sikkim_01593,27.28574150634042,88.51047560506842,negative_sample,Sikkim,,none,none,0
negative_sikkim_01594,27.23803801503807,88.56441568783725,negative_sample,Sikkim,,none,none,0
negative_sikkim_01595,27.586476457159748,88.4847227589308,negative_sample,Sikkim,,none,none,0
negative_sikkim_01596,27.357919050806,88.15988203176845,negative_sample,Sikkim,,none,none,0
negative_sikkim_01597,27.43832670548609,88.39130860125756,negative_sample,Sikkim,,none,none,0
negative_sikkim_01598,27.38202968368007,88.2375348848296,negative_sample,Sikkim,,none,none,0
negative_sikkim_01599,27.566130549518572,88.37012756914669,negative_sample,Sikkim,,none,none,0
negative_sikkim_01600,27.468402384340678,88.35385731197267,negative_sample,Sikkim,,none,none,0
negative_sikkim_01601,27.3200892879737,88.79671397165305,negative_sample,Sikkim,,none,none,0
negative_sikkim_01602,27.5482120341724,88.38746488558802,negative_sample,Sikkim,,none,none,0
negative_sikkim_01603,27.362223615837976,88.2619562043281,negative_sample,Sikkim,,none,none,0
negative_sikkim_01604,27.112196994256447,88.4922938611305,negative_sample,Sikkim,,none,none,0
negative_sikkim_01605,27.29829308749324,88.66069235888381,negative_sample,Sikkim,,none,none,0
negative_sikkim_01606,27.307989563556696,88.28142648083333,negative_sample,Sikkim,,none,none,0
negative_sikkim_01607,27.429630944124767,88.4603282257412,negative_sample,Sikkim,,none,none,0
negative_sikkim_01608,27.67291181123588,88.50813595100716,negative_sample,Sikkim,,none,none,0
negative_sikkim_01609,27.312493693208435,88.24852545064887,negative_sample,Sikkim,,none,none,0
negative_sikkim_01610,27.451243828368238,88.36574161972628,negative_sample,Sikkim,,none,none,0
negative_sikkim_01611,27.53055932172045,88.35784737755904,negative_sample,Sikkim,,none,none,0
negative_sikkim_01612,27.463686293946925,88.54818892656347,negative_sample,Sikkim,,none,none,0
negative_sikkim_01613,27.343905951190496,88.4811292076949,negative_sample,Sikkim,,none,none,0
negative_sikkim_01614,27.358111947161287,88.35200306752463,negative_sample,Sikkim,,none,none,0
negative_sikkim_01615,27.616954022270754,88.54698496686848,negative_sample,Sikkim,,none,none,0
negative_sikkim_01616,27.64919247063109,88.58168250269672,negative_sample,Sikkim,,none,none,0
negative_sikkim_01617,27.428689852157174,88.76527600913981,negative_sample,Sikkim,,none,none,0
negative_sikkim_01618,27.224560104132205,88.54759401764744,negative_sample,Sikkim,,none,none,0
negative_sikkim_01619,27.329717422843427,88.29458122905214,negative_sample,Sikkim,,none,none,0
negative_sikkim_01620,27.4873212749142,88.58116486190248,negative_sample,Sikkim,,none,none,0
negative_sikkim_01621,27.465228021769903,88.72474057909194,negative_sample,Sikkim,,none,none,0
negative_sikkim_01622,27.174410561786992,88.26940913135145,negative_sample,Sikkim,,none,none,0
negative_sikkim_01623,27.487802198806655,88.78083384550298,negative_sample,Sikkim,,none,none,0
negative_sikkim_01624,27.42929005954038,88.782016802737,negative_sample,Sikkim,,none,none,0
negative_sikkim_01625,27.331219299216247,88.58165193660189,negative_sample,Sikkim,,none,none,0
negative_sikkim_01626,27.46084104800796,88.6526584488283,negative_sample,Sikkim,,none,none,0
negative_sikkim_01627,27.725481918381842,88.5796994114221,negative_sample,Sikkim,,none,none,0
negative_sikkim_01628,27.3155127594805,88.630610892449,negative_sample,Sikkim,,none,none,0
negative_sikkim_01629,27.33028387546037,88.26858374718546,negative_sample,Sikkim,,none,none,0
negative_sikkim_01630,27.58087657242049,88.38988838770695,negative_sample,Sikkim,,none,none,0
negative_sikkim_01631,27.2969448470156,88.78225467284558,negative_sample,Sikkim,,none,none,0
negative_sikkim_01632,27.478039798234132,88.42888776883402,negative_sample,Sikkim,,none,none,0
negative_sikkim_01633,27.418716266637958,88.36716817775438,negative_sample,Sikkim,,none,none,0
negative_sikkim_01634,27.19448150500121,88.14289235249954,negative_sample,Sikkim,,none,none,0
negative_sikkim_01635,27.715212377466813,88.6396945308406,negative_sample,Sikkim,,none,none,0
negative_sikkim_01636,27.267809177487948,88.5857248978104,negative_sample,Sikkim,,none,none,0
negative_sikkim_01637,27.3919456139844,88.23136446017041,negative_sample,Sikkim,,none,none,0
negative_sikkim_01638,27.29342736434727,88.75808961611082,negative_sample,Sikkim,,none,none,0
negative_sikkim_01639,27.368350252460136,88.29893110925498,negative_sample,Sikkim,,none,none,0
negative_sikkim_01640,27.225476066752897,88.73643564971101,negative_sample,Sikkim,,none,none,0
negative_sikkim_01641,27.461256062038277,88.60578174706204,negative_sample,Sikkim,,none,none,0
negative_sikkim_01642,27.399705537854945,88.68530463560312,negative_sample,Sikkim,,none,none,0
negative_sikkim_01643,27.571539445230414,88.3725673954813,negative_sample,Sikkim,,none,none,0
negative_sikkim_01644,27.319170268120036,88.58431629094814,negative_sample,Sikkim,,none,none,0
negative_sikkim_01645,27.42303218818773,88.70918321884126,negative_sample,Sikkim,,none,none,0
negative_sikkim_01646,27.176621996812198,88.54935041659841,negative_sample,Sikkim,,none,none,0
negative_sikkim_01647,27.613250591121414,88.47018062009806,negative_sample,Sikkim,,none,none,0
negative_sikkim_01648,27.159728702617898,88.58652305400875,negative_sample,Sikkim,,none,none,0
negative_sikkim_01649,27.448416967601013,88.3894598758358,negative_sample,Sikkim,,none,none,0
negative_sikkim_01650,27.46687190242077,88.55611931058125,negative_sample,Sikkim,,none,none,0
negative_sikkim_01651,27.36459847367701,88.37948489948721,negative_sample,Sikkim,,none,none,0
negative_sikkim_01652,27.460145237218168,88.44775079107737,negative_sample,Sikkim,,none,none,0
negative_sikkim_01653,27.29107769462123,88.14493135555676,negative_sample,Sikkim,,none,none,0
negative_sikkim_01654,27.45986770950127,88.39526735871245,negative_sample,Sikkim,,none,none,0
negative_sikkim_01655,27.37258558979819,88.58216237179768,negative_sample,Sikkim,,none,none,0
negative_sikkim_01656,27.550135656574795,88.40955828857206,negative_sample,Sikkim,,none,none,0
negative_sikkim_01657,27.638693406149866,88.51914884480182,negative_sample,Sikkim,,none,none,0
negative_sikkim_01658,27.536552465881552,88.74674441565367,negative_sample,Sikkim,,none,none,0
negative_sikkim_01659,27.41603814106627,88.59516458135255,negative_sample,Sikkim,,none,none,0
negative_sikkim_01660,27.726916376500434,88.57182168789177,negative_sample,Sikkim,,none,none,0
negative_sikkim_01661,27.45022896207754,88.32766524369578,negative_sample,Sikkim,,none,none,0
negative_sikkim_01662,27.238672870958773,88.67647860217576,negative_sample,Sikkim,,none,none,0
negative_sikkim_01663,27.512739798838872,88.74835147230866,negative_sample,Sikkim,,none,none,0
negative_sikkim_01664,27.287850282194707,88.65628243345091,negative_sample,Sikkim,,none,none,0
negative_sikkim_01665,27.357793322536608,88.31114452434115,negative_sample,Sikkim,,none,none,0
negative_sikkim_01666,27.53590655176698,88.3988109419741,negative_sample,Sikkim,,none,none,0
negative_sikkim_01667,27.450201512707334,88.57175226559949,negative_sample,Sikkim,,none,none,0
negative_sikkim_01668,27.51956235725125,88.77721411796121,negative_sample,Sikkim,,none,none,0
negative_sikkim_01669,27.644948312561613,88.57383504320114,negative_sample,Sikkim,,none,none,0
negative_sikkim_01670,27.323193932301958,88.46785705226627,negative_sample,Sikkim,,none,none,0
negative_sikkim_01671,27.61708538118294,88.40987688585015,negative_sample,Sikkim,,none,none,0
negative_sikkim_01672,27.198863791562374,88.07545372684888,negative_sample,Sikkim,,none,none,0
negative_sikkim_01673,27.44968228524379,88.7052632117793,negative_sample,Sikkim,,none,none,0
negative_sikkim_01674,27.64127696919686,88.66370020223512,negative_sample,Sikkim,,none,none,0
negative_sikkim_01675,27.55504341052777,88.68364931404469,negative_sample,Sikkim,,none,none,0
negative_sikkim_01676,27.268908056517162,88.59152322735916,negative_sample,Sikkim,,none,none,0
negative_sikkim_01677,27.43513082418967,88.28506272538641,negative_sample,Sikkim,,none,none,0
negative_sikkim_01678,27.457395953297627,88.36770212048495,negative_sample,Sikkim,,none,none,0
negative_sikkim_01679,27.326426659408966,88.54194626711752,negative_sample,Sikkim,,none,none,0
negative_sikkim_01680,27.359562061950133,88.8149551989796,negative_sample,Sikkim,,none,none,0
negative_sikkim_01681,27.54577665607853,88.70051617663628,negative_sample,Sikkim,,none,none,0
negative_sikkim_01682,27.259145632459514,88.64433353816517,negative_sample,Sikkim,,none,none,0
negative_sikkim_01683,27.418798599482148,88.32705884560568,negative_sample,Sikkim,,none,none,0
negative_sikkim_01684,27.449967736821506,88.6420910494395,negative_sample,Sikkim,,none,none,0
negative_sikkim_01685,27.523637677127432,88.64026317015953,negative_sample,Sikkim,,none,none,0
negative_sikkim_01686,27.573871921497243,88.58886576286906,negative_sample,Sikkim,,none,none,0
negative_sikkim_01687,27.247354139327264,88.73656272896648,negative_sample,Sikkim,,none,none,0
negative_sikkim_01688,27.327919057023337,88.38444558000732,negative_sample,Sikkim,,none,none,0
negative_sikkim_01689,27.611865764498464,88.60183656146972,negative_sample,Sikkim,,none,none,0
negative_assam_01690,26.82070242257743,93.0997057772939,negative_sample,Assam,,none,none,0
negative_assam_01691,25.35171449187611,93.87878859554031,negative_sample,Assam,,none,none,0
negative_assam_01692,24.693853431343697,93.07215741736029,negative_sample,Assam,,none,none,0
negative_assam_01693,25.247359678514798,92.90411161631347,negative_sample,Assam,,none,none,0
negative_assam_01694,25.992829412173045,92.46732308354719,negative_sample,Assam,,none,none,0
negative_assam_01695,24.387639454733243,92.63859760885188,negative_sample,Assam,,none,none,0
negative_assam_01696,25.50389342663766,94.18668798111099,negative_sample,Assam,,none,none,0
negative_assam_01697,26.35886971223237,90.64151944104229,negative_sample,Assam,,none,none,0
negative_assam_01698,26.0253588616402,93.24360901661005,negative_sample,Assam,,none,none,0
negative_assam_01699,25.379528405587642,92.20289027574408,negative_sample,Assam,,none,none,0
negative_assam_01700,24.406751132680856,92.69114299556033,negative_sample,Assam,,none,none,0
negative_assam_01701,25.402332966364824,93.25270288648947,negative_sample,Assam,,none,none,0
negative_assam_01702,26.284218932186523,91.2901841653203,negative_sample,Assam,,none,none,0
negative_assam_01703,26.241118424621565,90.9874454848454,negative_sample,Assam,,none,none,0
negative_assam_01704,25.98321835930131,90.81132104214615,negative_sample,Assam,,none,none,0
negative_assam_01705,26.12418000028837,92.84632004655357,negative_sample,Assam,,none,none,0
negative_assam_01706,26.233887185835318,91.09240960911687,negative_sample,Assam,,none,none,0
negative_assam_01707,25.8945728846547,94.47486243722892,negative_sample,Assam,,none,none,0
negative_assam_01708,26.106732291008857,91.1731321476461,negative_sample,Assam,,none,none,0
negative_assam_01709,26.60709529551086,92.13250364662521,negative_sample,Assam,,none,none,0
negative_assam_01710,25.667334636579014,92.5676379907987,negative_sample,Assam,,none,none,0
negative_assam_01711,25.330567994510396,91.45953380994644,negative_sample,Assam,,none,none,0
negative_assam_01712,25.295438411829956,91.73218262129227,negative_sample,Assam,,none,none,0
negative_assam_01713,24.939624236022198,93.35349245808975,negative_sample,Assam,,none,none,0
negative_assam_01714,26.012995286209815,92.35172181353506,negative_sample,Assam,,none,none,0
negative_assam_01715,25.59706449524615,91.13145517537585,negative_sample,Assam,,none,none,0
negative_assam_01716,25.420490644010844,92.81379655649783,negative_sample,Assam,,none,none,0
negative_assam_01717,26.044584191773808,90.63666062849451,negative_sample,Assam,,none,none,0
negative_assam_01718,26.13178873517864,92.33658788459738,negative_sample,Assam,,none,none,0
negative_assam_01719,26.673551419658764,92.96163866812195,negative_sample,Assam,,none,none,0
negative_assam_01720,26.240331145298896,90.86616180707867,negative_sample,Assam,,none,none,0
negative_assam_01721,26.08708144927436,93.76691568399792,negative_sample,Assam,,none,none,0
negative_assam_01722,26.145053099994914,93.7613857879268,negative_sample,Assam,,none,none,0
negative_assam_01723,25.91395688447568,90.9038087843743,negative_sample,Assam,,none,none,0
negative_assam_01724,26.60939618006834,93.76442375758064,negative_sample,Assam,,none,none,0
negative_assam_01725,25.152853427309456,92.55573243906406,negative_sample,Assam,,none,none,0
negative_assam_01726,25.593621139412683,93.83468503324004,negative_sample,Assam,,none,none,0
negative_assam_01727,25.75526115785064,91.53088549584803,negative_sample,Assam,,none,none,0
negative_assam_01728,25.40529418174075,92.43052760421372,negative_sample,Assam,,none,none,0
negative_assam_01729,26.204388933901274,93.80950527921807,negative_sample,Assam,,none,none,0
negative_assam_01730,24.377108128723336,92.6688529357161,negative_sample,Assam,,none,none,0
